user_id,article_id,rating,timestamp,days_since_last_rating
1,86,3.0,2021-07-01 09:00:00+00:00,5691.375
1,87,3.0,2006-09-08 23:00:00+00:00,281.95834
1,88,3.0,2019-05-17 17:00:00+00:00,4915.7085
1,89,4.5,2024-09-05 03:00:00+00:00,6853.125
1,90,5.0,2022-11-13 17:00:00+00:00,6191.7085
1,91,3.0,2016-11-07 02:00:00+00:00,3994.0833
1,92,3.0,2013-08-25 21:00:00+00:00,2824.875
1,93,3.0,2009-01-28 22:00:00+00:00,1154.9166
1,94,3.0,2006-03-02 07:00:00+00:00,91.291664
1,95,3.0,2014-06-16 06:00:00+00:00,3119.25
1,96,3.0,2017-02-26 08:00:00+00:00,4105.3335
1,97,3.0,2014-05-08 20:00:00+00:00,3080.8333
1,98,4.0,2021-03-31 18:00:00+00:00,5599.75
1,99,4.5,2019-10-22 08:00:00+00:00,5073.3335
1,100,3.0,2017-05-25 20:00:00+00:00,4193.8335
2,1,2.0,2023-03-16 23:00:00+00:00,6314.9585
2,2,2.0,2008-01-08 19:00:00+00:00,768.7917
2,3,3.5,2014-05-24 22:00:00+00:00,3096.9167
2,4,2.0,2024-10-29 06:00:00+00:00,6907.25
2,5,2.0,2017-11-27 23:00:00+00:00,4379.9585
2,6,3.5,2006-10-08 11:00:00+00:00,311.45834
2,7,3.0,2022-10-02 11:00:00+00:00,6149.4585
2,8,3.5,2019-01-16 03:00:00+00:00,4794.125
2,9,3.5,2015-07-26 08:00:00+00:00,3524.3333
2,10,2.0,2007-11-14 21:00:00+00:00,713.875
2,11,2.0,2023-07-25 14:00:00+00:00,6445.5835
2,12,2.0,2013-01-11 18:00:00+00:00,2598.75
2,13,2.0,2013-09-19 12:00:00+00:00,2849.5
2,14,2.0,2017-11-23 05:00:00+00:00,4375.2085
2,15,2.0,2022-10-06 02:00:00+00:00,6153.0835
2,16,2.0,2022-06-02 09:00:00+00:00,6027.375
2,17,3.5,2006-04-07 07:00:00+00:00,127.291664
2,18,2.0,2018-09-16 23:00:00+00:00,4672.9585
2,19,2.0,2009-04-25 15:00:00+00:00,1241.625
2,20,2.0,2010-09-03 15:00:00+00:00,1737.625
2,21,2.0,2010-05-10 03:00:00+00:00,1621.125
2,22,2.0,2017-07-23 00:00:00+00:00,4252.0
2,23,2.0,2020-03-28 11:00:00+00:00,5231.4585
2,24,2.0,2016-12-06 14:00:00+00:00,4023.5833
2,25,3.5,2014-05-21 21:00:00+00:00,3093.875
2,26,3.5,2018-04-03 03:00:00+00:00,4506.125
2,27,2.0,2023-06-28 05:00:00+00:00,6418.2085
2,28,2.0,2018-02-05 07:00:00+00:00,4449.2915
2,29,3.0,2012-08-28 07:00:00+00:00,2462.2917
2,30,3.0,2021-12-26 03:00:00+00:00,5869.125
2,31,3.5,2018-06-12 07:00:00+00:00,4576.2915
2,32,2.0,2007-08-27 17:00:00+00:00,634.7083
2,33,2.0,2023-02-04 07:00:00+00:00,6274.2915
2,34,4.5,2009-11-29 20:00:00+00:00,1459.8334
2,35,3.5,2018-10-22 04:00:00+00:00,4708.1665
2,36,2.0,2010-02-26 03:00:00+00:00,1548.125
2,37,2.0,2010-01-17 20:00:00+00:00,1508.8334
2,38,2.0,2019-07-25 22:00:00+00:00,4984.9165
2,39,2.0,2020-04-05 16:00:00+00:00,5239.6665
2,40,2.0,2019-06-10 17:00:00+00:00,4939.7085
2,41,4.5,2021-05-26 12:00:00+00:00,5655.5
2,42,2.0,2012-02-20 18:00:00+00:00,2272.75
2,43,3.0,2009-06-19 05:00:00+00:00,1296.2084
2,44,3.0,2006-09-03 00:00:00+00:00,276.0
2,45,2.0,2017-07-05 10:00:00+00:00,4234.4165
2,46,3.5,2018-01-07 21:00:00+00:00,4420.875
2,47,3.0,2006-06-25 07:00:00+00:00,206.29167
2,48,3.5,2017-11-16 00:00:00+00:00,4368.0
2,49,2.0,2018-06-21 02:00:00+00:00,4585.0835
2,50,2.0,2006-05-02 22:00:00+00:00,152.91667
2,51,3.5,2016-10-24 12:00:00+00:00,3980.5
2,52,2.0,2013-11-19 16:00:00+00:00,2910.6667
2,53,2.0,2006-02-02 16:00:00+00:00,63.666668
2,54,2.0,2014-05-23 14:00:00+00:00,3095.5833
2,55,4.5,2008-10-25 21:00:00+00:00,1059.875
2,56,2.0,2005-12-15 04:00:00+00:00,14.166667
2,57,2.0,2021-05-15 09:00:00+00:00,5644.375
2,58,2.0,2007-03-19 14:00:00+00:00,473.58334
2,59,2.0,2015-12-10 23:00:00+00:00,3661.9583
2,60,2.0,2018-09-06 11:00:00+00:00,4662.4585
2,61,2.0,2024-04-14 20:00:00+00:00,6709.8335
2,62,3.5,2007-05-31 21:00:00+00:00,546.875
2,63,3.5,2007-08-14 12:00:00+00:00,621.5
2,64,2.0,2023-08-22 02:00:00+00:00,6473.0835
2,65,2.0,2016-07-04 19:00:00+00:00,3868.7917
2,66,3.0,2017-01-18 07:00:00+00:00,4066.2917
2,67,2.0,2008-07-25 12:00:00+00:00,967.5
2,68,2.0,2021-12-24 11:00:00+00:00,5867.4585
2,69,2.0,2009-11-27 11:00:00+00:00,1457.4584
2,70,2.0,2018-04-18 05:00:00+00:00,4521.2085
2,71,3.5,2015-05-17 21:00:00+00:00,3454.875
2,72,3.5,2012-06-02 17:00:00+00:00,2375.7083
2,73,3.5,2006-10-24 04:00:00+00:00,327.16666
2,74,3.0,2010-12-02 19:00:00+00:00,1827.7916
2,75,3.5,2010-10-10 07:00:00+00:00,1774.2916
2,76,2.0,2017-08-02 14:00:00+00:00,4262.5835
2,77,2.0,2023-06-23 03:00:00+00:00,6413.125
2,78,3.5,2009-03-04 22:00:00+00:00,1189.9166
2,79,2.0,2010-02-16 00:00:00+00:00,1538.0
2,80,3.0,2020-12-02 13:00:00+00:00,5480.5415
2,81,2.0,2010-09-10 17:00:00+00:00,1744.7084
2,82,2.0,2006-01-16 18:00:00+00:00,46.75
2,83,2.0,2024-05-23 13:00:00+00:00,6748.5415
2,84,2.0,2013-07-29 00:00:00+00:00,2797.0
2,85,2.0,2008-01-05 04:00:00+00:00,765.1667
2,86,3.0,2006-04-11 20:00:00+00:00,131.83333
2,87,2.0,2017-05-02 19:00:00+00:00,4170.7915
2,88,2.0,2011-03-05 15:00:00+00:00,1920.625
2,89,4.5,2008-07-11 22:00:00+00:00,953.9167
2,90,3.5,2022-12-26 22:00:00+00:00,6234.9165
2,91,3.5,2008-01-28 16:00:00+00:00,788.6667
2,92,3.0,2021-11-29 12:00:00+00:00,5842.5
2,93,2.0,2022-06-21 02:00:00+00:00,6046.0835
2,94,2.5,2006-12-11 00:00:00+00:00,375.0
2,95,3.0,2013-02-02 06:00:00+00:00,2620.25
2,96,2.0,2017-04-19 13:00:00+00:00,4157.5415
2,97,2.0,2019-02-21 13:00:00+00:00,4830.5415
2,98,2.0,2006-05-16 09:00:00+00:00,166.375
2,99,3.5,2014-04-13 01:00:00+00:00,3055.0417
2,100,2.0,2009-12-14 10:00:00+00:00,1474.4166
3,1,3.0,2015-06-21 04:00:00+00:00,3489.1667
3,2,2.0,2020-08-23 15:00:00+00:00,5379.625
3,3,3.5,2017-03-02 17:00:00+00:00,4109.7085
3,4,2.0,2013-11-17 18:00:00+00:00,2908.75
3,5,2.0,2006-06-15 19:00:00+00:00,196.79167
3,6,3.5,2017-03-13 15:00:00+00:00,4120.625
3,7,2.0,2022-11-19 08:00:00+00:00,6197.3335
3,8,3.5,2007-12-20 06:00:00+00:00,749.25
3,9,3.5,2011-03-21 17:00:00+00:00,1936.7084
3,10,2.0,2022-06-13 15:00:00+00:00,6038.625
3,11,2.0,2011-09-23 21:00:00+00:00,2122.875
3,12,2.0,2021-08-18 16:00:00+00:00,5739.6665
3,13,3.0,2010-09-02 21:00:00+00:00,1736.875
3,14,3.0,2014-02-17 00:00:00+00:00,3000.0
3,15,2.0,2024-12-29 05:00:00+00:00,6968.2085
3,16,2.0,2009-05-14 20:00:00+00:00,1260.8334
3,17,3.5,2016-03-08 11:00:00+00:00,3750.4583
3,18,2.0,2014-05-16 01:00:00+00:00,3088.0417
3,19,2.0,2009-03-06 10:00:00+00:00,1191.4166
3,20,3.0,2009-07-13 20:00:00+00:00,1320.8334
3,21,2.0,2008-04-09 04:00:00+00:00,860.1667
3,22,2.0,2018-02-11 15:00:00+00:00,4455.625
3,23,3.0,2024-01-03 16:00:00+00:00,6607.6665
3,24,2.0,2015-06-07 19:00:00+00:00,3475.7917
3,25,3.5,2022-01-14 05:00:00+00:00,5888.2085
3,26,3.5,2017-05-06 12:00:00+00:00,4174.5
3,27,2.0,2017-05-29 20:00:00+00:00,4197.8335
3,28,2.0,2020-12-05 11:00:00+00:00,5483.4585
3,29,2.0,2018-04-03 15:00:00+00:00,4506.625
3,30,2.0,2015-09-18 08:00:00+00:00,3578.3333
3,31,3.5,2011-12-31 16:00:00+00:00,2221.6667
3,32,2.0,2021-03-07 20:00:00+00:00,5575.8335
3,33,2.0,2011-01-09 13:00:00+00:00,1865.5416
3,34,3.5,2020-09-13 20:00:00+00:00,5400.8335
3,35,3.5,2010-02-01 15:00:00+00:00,1523.625
3,36,2.0,2017-11-30 20:00:00+00:00,4382.8335
3,37,2.0,2025-06-03 07:00:00+00:00,7124.2915
3,38,3.0,2017-08-01 16:00:00+00:00,4261.6665
3,39,3.0,2015-10-04 09:00:00+00:00,3594.375
3,40,2.0,2011-10-31 00:00:00+00:00,2160.0
3,41,3.5,2012-01-06 14:00:00+00:00,2227.5833
3,42,2.5,2024-09-25 02:00:00+00:00,6873.0835
3,43,2.0,2016-03-24 21:00:00+00:00,3766.875
3,44,2.0,2008-09-22 03:00:00+00:00,1026.125
3,45,2.0,2009-08-15 00:00:00+00:00,1353.0
3,46,3.5,2021-05-26 08:00:00+00:00,5655.3335
3,47,2.0,2010-03-14 15:00:00+00:00,1564.625
3,48,4.5,2012-10-28 03:00:00+00:00,2523.125
3,49,2.0,2024-07-03 19:00:00+00:00,6789.7915
3,50,3.0,2013-04-22 01:00:00+00:00,2699.0417
3,51,4.5,2013-06-07 07:00:00+00:00,2745.2917
3,52,2.0,2009-10-05 23:00:00+00:00,1404.9584
3,53,3.0,2022-04-02 19:00:00+00:00,5966.7915
3,54,2.0,2008-03-31 13:00:00+00:00,851.5417
3,55,3.5,2020-06-21 11:00:00+00:00,5316.4585
3,56,2.0,2007-04-11 02:00:00+00:00,496.08334
3,57,2.0,2016-11-21 03:00:00+00:00,4008.125
3,58,3.0,2011-12-21 04:00:00+00:00,2211.1667
3,59,3.0,2011-04-20 09:00:00+00:00,1966.375
3,60,2.0,2021-05-22 01:00:00+00:00,5651.0415
3,61,2.0,2025-02-16 14:00:00+00:00,7017.5835
3,62,3.5,2021-08-31 08:00:00+00:00,5752.3335
3,63,3.5,2016-06-08 13:00:00+00:00,3842.5417
3,64,2.0,2023-06-29 00:00:00+00:00,6419.0
3,65,2.0,2015-07-29 07:00:00+00:00,3527.2917
3,66,2.0,2022-01-16 17:00:00+00:00,5890.7085
3,67,2.0,2023-06-28 11:00:00+00:00,6418.4585
3,68,2.0,2012-07-11 18:00:00+00:00,2414.75
3,69,2.0,2009-08-15 15:00:00+00:00,1353.625
3,70,2.0,2021-11-06 04:00:00+00:00,5819.1665
3,71,4.5,2011-06-26 22:00:00+00:00,2033.9166
3,72,3.5,2024-12-21 09:00:00+00:00,6960.375
3,73,3.5,2018-10-11 08:00:00+00:00,4697.3335
3,74,2.0,2007-07-12 02:00:00+00:00,588.0833
3,75,3.5,2007-10-03 04:00:00+00:00,671.1667
3,76,2.0,2017-11-15 10:00:00+00:00,4367.4165
3,77,2.0,2013-04-14 07:00:00+00:00,2691.2917
3,78,3.5,2024-04-10 17:00:00+00:00,6705.7085
3,79,3.0,2009-06-12 19:00:00+00:00,1289.7916
3,80,2.0,2008-04-02 15:00:00+00:00,853.625
3,81,2.0,2023-04-29 20:00:00+00:00,6358.8335
3,82,2.0,2013-08-18 18:00:00+00:00,2817.75
3,83,2.0,2013-04-24 17:00:00+00:00,2701.7083
3,84,2.0,2016-03-03 01:00:00+00:00,3745.0417
3,85,2.0,2009-07-04 19:00:00+00:00,1311.7916
3,86,2.0,2019-06-23 01:00:00+00:00,4952.0415
3,87,2.0,2016-07-28 14:00:00+00:00,3892.5833
3,88,2.0,2008-07-18 16:00:00+00:00,960.6667
3,89,3.5,2019-02-03 19:00:00+00:00,4812.7915
3,90,3.5,2012-10-03 08:00:00+00:00,2498.3333
3,91,2.0,2024-10-28 17:00:00+00:00,6906.7085
3,92,2.0,2008-07-10 11:00:00+00:00,952.4583
3,93,2.0,2015-09-10 01:00:00+00:00,3570.0417
3,94,2.0,2025-01-29 19:00:00+00:00,6999.7915
3,95,2.0,2023-03-08 00:00:00+00:00,6306.0
3,96,2.0,2023-09-27 01:00:00+00:00,6509.0415
3,97,2.0,2024-03-07 17:00:00+00:00,6671.7085
3,98,3.0,2025-04-26 22:00:00+00:00,7086.9165
3,99,3.5,2018-05-06 23:00:00+00:00,4539.9585
3,100,2.0,2015-08-18 07:00:00+00:00,3547.2917
4,1,3.0,2016-02-01 07:00:00+00:00,3714.2917
4,2,3.0,2009-03-01 02:00:00+00:00,1186.0834
4,3,4.5,2018-04-16 10:00:00+00:00,4519.4165
4,4,3.0,2009-07-24 07:00:00+00:00,1331.2916
4,5,3.0,2011-10-22 03:00:00+00:00,2151.125
4,6,4.5,2010-06-04 21:00:00+00:00,1646.875
4,7,4.0,2008-01-04 00:00:00+00:00,764.0
4,8,4.5,2017-09-14 01:00:00+00:00,4305.0415
4,9,4.5,2018-07-07 18:00:00+00:00,4601.75
4,10,3.0,2022-04-27 16:00:00+00:00,5991.6665
4,11,3.0,2017-05-20 00:00:00+00:00,4188.0
4,12,3.0,2010-05-26 11:00:00+00:00,1637.4584
4,13,3.0,2014-09-26 15:00:00+00:00,3221.625
4,14,3.0,2016-07-01 16:00:00+00:00,3865.6667
4,15,3.0,2022-03-03 09:00:00+00:00,5936.375
4,16,3.0,2007-03-22 12:00:00+00:00,476.5
4,17,5.0,2022-05-29 17:00:00+00:00,6023.7085
4,18,3.0,2006-11-09 23:00:00+00:00,343.95834
4,19,3.0,2016-09-28 16:00:00+00:00,3954.6667
4,20,3.0,2012-03-31 16:00:00+00:00,2312.6667
4,21,3.0,2023-10-28 18:00:00+00:00,6540.75
4,22,3.0,2013-05-26 03:00:00+00:00,2733.125
4,23,3.0,2020-01-25 18:00:00+00:00,5168.75
4,24,3.0,2022-12-27 22:00:00+00:00,6235.9165
4,25,4.5,2008-02-21 12:00:00+00:00,812.5
4,26,4.5,2021-01-30 18:00:00+00:00,5539.75
4,27,3.0,2010-05-19 23:00:00+00:00,1630.9584
4,28,3.0,2018-12-30 09:00:00+00:00,4777.375
4,29,4.0,2011-06-18 23:00:00+00:00,2025.9584
4,30,4.0,2013-09-07 08:00:00+00:00,2837.3333
4,31,4.5,2006-01-31 21:00:00+00:00,61.875
4,32,3.5,2020-02-02 21:00:00+00:00,5176.875
4,33,3.0,2012-04-10 01:00:00+00:00,2322.0417
4,34,5.0,2020-09-14 22:00:00+00:00,5401.9165
4,35,4.5,2014-02-26 12:00:00+00:00,3009.5
4,36,3.0,2024-04-29 13:00:00+00:00,6724.5415
4,37,3.0,2015-07-04 14:00:00+00:00,3502.5833
4,38,3.0,2019-09-28 08:00:00+00:00,5049.3335
4,39,3.0,2011-02-22 06:00:00+00:00,1909.25
4,40,3.0,2019-10-03 11:00:00+00:00,5054.4585
4,41,5.0,2011-05-21 23:00:00+00:00,1997.9584
4,42,3.0,2024-11-23 08:00:00+00:00,6932.3335
4,43,4.0,2015-08-13 13:00:00+00:00,3542.5417
4,44,4.0,2017-12-19 21:00:00+00:00,4401.875
4,45,3.0,2006-04-03 11:00:00+00:00,123.458336
4,46,4.5,2023-10-25 10:00:00+00:00,6537.4165
4,47,4.0,2011-03-18 00:00:00+00:00,1933.0
4,48,4.5,2014-03-13 03:00:00+00:00,3024.125
4,49,3.0,2021-09-26 20:00:00+00:00,5778.8335
4,50,3.0,2021-08-25 03:00:00+00:00,5746.125
4,51,4.5,2018-02-03 22:00:00+00:00,4447.9165
4,52,3.0,2018-03-25 17:00:00+00:00,4497.7085
4,53,3.0,2011-10-07 16:00:00+00:00,2136.6667
4,54,3.0,2009-04-29 12:00:00+00:00,1245.5
4,55,5.0,2008-03-17 02:00:00+00:00,837.0833
4,56,3.0,2014-07-16 03:00:00+00:00,3149.125
4,57,3.0,2006-11-01 13:00:00+00:00,335.54166
4,58,3.0,2020-10-14 21:00:00+00:00,5431.875
4,59,3.0,2015-07-28 13:00:00+00:00,3526.5417
4,60,3.5,2009-04-23 10:00:00+00:00,1239.4166
4,61,3.0,2014-08-20 05:00:00+00:00,3184.2083
4,62,4.5,2006-06-16 15:00:00+00:00,197.625
4,63,4.5,2006-06-20 01:00:00+00:00,201.04167
4,64,3.0,2024-05-18 18:00:00+00:00,6743.75
4,65,3.0,2020-07-07 00:00:00+00:00,5332.0
4,66,4.0,2008-03-30 20:00:00+00:00,850.8333
4,67,3.0,2017-09-23 12:00:00+00:00,4314.5
4,68,3.0,2018-04-12 23:00:00+00:00,4515.9585
4,69,3.0,2019-04-26 08:00:00+00:00,4894.3335
4,70,3.0,2020-04-23 23:00:00+00:00,5257.9585
4,71,4.5,2017-08-10 19:00:00+00:00,4270.7915
4,72,4.5,2006-03-21 21:00:00+00:00,110.875
4,73,4.5,2020-12-22 04:00:00+00:00,5500.1665
4,74,4.0,2019-10-01 22:00:00+00:00,5052.9165
4,75,4.5,2025-03-06 03:00:00+00:00,7035.125
4,76,3.0,2021-08-19 11:00:00+00:00,5740.4585
4,77,3.0,2009-07-29 05:00:00+00:00,1336.2084
4,78,4.5,2014-05-23 14:00:00+00:00,3095.5833
4,79,3.0,2023-06-13 05:00:00+00:00,6403.2085
4,80,4.0,2005-12-01 22:00:00+00:00,0.9166667
4,81,3.0,2020-08-31 06:00:00+00:00,5387.25
4,82,3.0,2009-11-04 21:00:00+00:00,1434.875
4,83,3.0,2015-04-13 05:00:00+00:00,3420.2083
4,84,3.0,2022-11-01 20:00:00+00:00,6179.8335
4,85,3.0,2014-01-13 23:00:00+00:00,2965.9583
4,86,4.0,2022-04-29 23:00:00+00:00,5993.9585
4,87,3.0,2023-02-25 22:00:00+00:00,6295.9165
4,88,3.0,2024-07-21 08:00:00+00:00,6807.3335
4,89,5.0,2022-06-06 17:00:00+00:00,6031.7085
4,90,4.5,2023-02-12 11:00:00+00:00,6282.4585
4,91,4.0,2023-06-08 04:00:00+00:00,6398.1665
4,92,4.0,2007-03-16 13:00:00+00:00,470.54166
4,93,3.0,2025-01-09 01:00:00+00:00,6979.0415
4,94,3.0,2020-06-11 12:00:00+00:00,5306.5
4,95,4.0,2008-09-04 04:00:00+00:00,1008.1667
4,96,3.0,2014-01-31 05:00:00+00:00,2983.2083
4,97,3.5,2006-04-05 21:00:00+00:00,125.875
4,98,3.0,2012-12-20 22:00:00+00:00,2576.9167
4,99,4.5,2021-06-16 15:00:00+00:00,5676.625
4,100,3.0,2012-12-22 19:00:00+00:00,2578.7917
5,1,2.0,2019-02-03 22:00:00+00:00,4812.9165
5,2,3.5,2023-02-25 15:00:00+00:00,6295.625
5,3,2.0,2005-12-29 21:00:00+00:00,28.875
5,4,2.0,2013-06-08 22:00:00+00:00,2746.9167
5,5,4.5,2017-07-11 21:00:00+00:00,4240.875
5,6,2.0,2020-04-27 20:00:00+00:00,5261.8335
5,7,3.5,2025-04-28 19:00:00+00:00,7088.7915
5,8,2.0,2007-01-15 08:00:00+00:00,410.33334
5,9,3.0,2007-11-05 03:00:00+00:00,704.125
5,10,3.5,2010-08-22 10:00:00+00:00,1725.4166
5,11,3.5,2007-06-12 22:00:00+00:00,558.9167
5,12,2.0,2020-07-05 15:00:00+00:00,5330.625
5,13,2.5,2015-08-01 00:00:00+00:00,3530.0
5,14,2.0,2021-08-03 20:00:00+00:00,5724.8335
5,15,2.0,2019-09-02 22:00:00+00:00,5023.9165
5,16,2.0,2013-09-29 07:00:00+00:00,2859.2917
5,17,2.0,2010-09-25 18:00:00+00:00,1759.75
5,18,3.5,2024-11-25 15:00:00+00:00,6934.625
5,19,3.5,2008-09-27 19:00:00+00:00,1031.7916
5,20,2.0,2024-08-20 09:00:00+00:00,6837.375
5,21,2.5,2020-05-09 07:00:00+00:00,5273.2915
5,22,3.5,2013-10-13 21:00:00+00:00,2873.875
5,23,2.0,2009-09-18 15:00:00+00:00,1387.625
5,24,3.0,2021-10-30 00:00:00+00:00,5812.0
5,25,2.0,2021-07-19 07:00:00+00:00,5709.2915
5,26,3.0,2011-07-04 06:00:00+00:00,2041.25
5,27,4.5,2023-09-13 12:00:00+00:00,6495.5
5,28,3.5,2016-10-25 08:00:00+00:00,3981.3333
5,29,3.5,2011-04-22 14:00:00+00:00,1968.5834
5,30,2.0,2021-02-10 13:00:00+00:00,5550.5415
5,31,2.0,2012-05-15 04:00:00+00:00,2357.1667
5,32,3.5,2020-03-14 13:00:00+00:00,5217.5415
5,33,4.5,2012-02-01 09:00:00+00:00,2253.375
5,34,2.0,2023-01-21 07:00:00+00:00,6260.2915
5,35,3.0,2012-03-14 11:00:00+00:00,2295.4583
5,36,2.0,2022-05-27 12:00:00+00:00,6021.5
5,37,2.0,2013-05-15 16:00:00+00:00,2722.6667
5,38,4.0,2020-07-08 13:00:00+00:00,5333.5415
5,39,2.5,2023-07-26 22:00:00+00:00,6446.9165
5,40,2.0,2006-06-27 11:00:00+00:00,208.45833
5,41,2.0,2011-10-12 23:00:00+00:00,2141.9583
5,42,3.0,2019-07-03 11:00:00+00:00,4962.4585
5,43,3.5,2010-11-12 07:00:00+00:00,1807.2916
5,44,3.5,2024-08-16 19:00:00+00:00,6833.7915
5,45,2.0,2012-02-16 04:00:00+00:00,2268.1667
5,46,2.0,2021-04-06 15:00:00+00:00,5605.625
5,47,2.0,2008-12-09 04:00:00+00:00,1104.1666
5,48,2.0,2017-03-11 20:00:00+00:00,4118.8335
5,49,4.5,2021-07-16 11:00:00+00:00,5706.4585
5,50,3.5,2011-06-06 03:00:00+00:00,2013.125
5,51,2.0,2019-04-30 09:00:00+00:00,4898.375
5,52,3.5,2009-10-28 02:00:00+00:00,1427.0834
5,53,2.0,2008-07-13 19:00:00+00:00,955.7917
5,54,2.0,2019-08-22 10:00:00+00:00,5012.4165
5,55,2.0,2023-11-25 09:00:00+00:00,6568.375
5,56,2.0,2008-03-18 08:00:00+00:00,838.3333
5,57,3.5,2006-03-15 18:00:00+00:00,104.75
